2026-04-19T22:25:42 | INFO     | root | Logging configured — level=INFO, log_dir=./logs
2026-04-19T22:44:03 | INFO     | demo.scenarios | Demo scenario 'fall' started for camera CAM_001.
2026-04-19T22:44:03 | INFO     | demo.scenarios | Demo scenario 'fall' started for camera CAM_001.
2026-04-19T22:44:03 | INFO     | demo.scenarios | Demo step 1/3: cls=normal_activity sev=1
2026-04-19T22:44:03 | INFO     | demo.scenarios | Demo step 1/3: cls=normal_activity sev=1
2026-04-19T22:44:08 | INFO     | demo.scenarios | Demo step 2/3: cls=suspicious_loitering sev=5
2026-04-19T22:44:08 | INFO     | demo.scenarios | Demo step 2/3: cls=suspicious_loitering sev=5
2026-04-19T22:44:11 | INFO     | demo.scenarios | Demo step 3/3: cls=abandoned_object sev=8
2026-04-19T22:44:11 | INFO     | demo.scenarios | Demo step 3/3: cls=abandoned_object sev=8
2026-04-19T22:44:11 | INFO     | demo.scenarios | Demo scenario 'fall' completed.
2026-04-19T22:44:11 | INFO     | demo.scenarios | Demo scenario 'fall' completed.
2026-04-19T22:44:12 | INFO     | utils.backup | Backup created: backups\guardia_20260419_171412.db (48.0 KB)
2026-04-19T22:44:12 | INFO     | utils.backup | Backup created: backups\guardia_20260419_171412.db (48.0 KB)
2026-04-19T22:47:26 | INFO     | demo.scenarios | Demo scenario 'fall' started for camera CAM_001.
2026-04-19T22:47:26 | INFO     | demo.scenarios | Demo scenario 'fall' started for camera CAM_001.
2026-04-19T22:47:26 | INFO     | demo.scenarios | Demo step 1/3: cls=normal_activity sev=1
2026-04-19T22:47:26 | INFO     | demo.scenarios | Demo step 1/3: cls=normal_activity sev=1
2026-04-19T22:47:29 | INFO     | utils.backup | Backup created: backups\guardia_20260419_171729.db (48.0 KB)
2026-04-19T22:47:29 | INFO     | utils.backup | Backup created: backups\guardia_20260419_171729.db (48.0 KB)
2026-04-19T22:47:31 | INFO     | demo.scenarios | Demo step 2/3: cls=suspicious_loitering sev=5
2026-04-19T22:47:31 | INFO     | demo.scenarios | Demo step 2/3: cls=suspicious_loitering sev=5
2026-04-19T22:47:34 | INFO     | demo.scenarios | Demo step 3/3: cls=abandoned_object sev=8
2026-04-19T22:47:34 | INFO     | demo.scenarios | Demo step 3/3: cls=abandoned_object sev=8
2026-04-19T22:47:34 | INFO     | demo.scenarios | Demo scenario 'fall' completed.
2026-04-19T22:47:34 | INFO     | demo.scenarios | Demo scenario 'fall' completed.
2026-04-19T23:09:24 | INFO     | ai.gemini_vision | Gemini fallback used (reason=no_api_key): cls=physical_altercation sev=8 conf=0.45
2026-04-19T23:09:24 | INFO     | ai.gemini_vision | Gemini fallback used (reason=no_api_key): cls=physical_altercation sev=8 conf=0.45
2026-04-19T23:09:25 | ERROR    | ai.groq_fusion | Groq fusion failed [cam=CAM_001]: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-19T23:09:25 | ERROR    | ai.groq_fusion | Groq fusion failed [cam=CAM_001]: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-19T23:09:25 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=physical_altercation sev=9 alert=True
2026-04-19T23:09:25 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=physical_altercation sev=9 alert=True
2026-04-20T14:37:06 | INFO     | root | Logging configured — level=INFO, log_dir=./logs
2026-04-20T14:37:08 | WARNING  | ai.utils | KeyRotator initialized with zero keys.
2026-04-20T14:37:08 | WARNING  | ai.gemini_vision | No Gemini API keys available — Gemini vision will use rule-based fallback.
2026-04-20T14:37:34 | INFO     | root | Logging configured — level=INFO, log_dir=./logs
2026-04-20T14:37:34 | WARNING  | ai.utils | KeyRotator initialized with zero keys.
2026-04-20T14:37:34 | WARNING  | ai.gemini_vision | No Gemini API keys available — Gemini vision will use rule-based fallback.
2026-04-20T14:37:34 | WARNING  | ai.utils | KeyRotator initialized with zero keys.
2026-04-20T14:37:34 | WARNING  | ai.groq_fusion | No Groq API keys available — fusion will use weighted heuristic.
2026-04-20T14:37:34 | INFO     | ai.motion_detector | MotionDetector initialised | min_contour_area=500, blur_kernel=21, threshold=25
2026-04-20T14:43:52 | INFO     | root | Logging configured — level=INFO, log_dir=./logs
2026-04-20T14:43:53 | WARNING  | ai.utils | KeyRotator initialized with zero keys.
2026-04-20T14:43:53 | WARNING  | ai.gemini_vision | No Gemini API keys available — Gemini vision will use rule-based fallback.
2026-04-20T14:43:53 | WARNING  | ai.utils | KeyRotator initialized with zero keys.
2026-04-20T14:43:53 | WARNING  | ai.groq_fusion | No Groq API keys available — fusion will use weighted heuristic.
2026-04-20T14:43:53 | INFO     | ai.motion_detector | MotionDetector initialised | min_contour_area=500, blur_kernel=21, threshold=25
2026-04-20T14:43:58 | INFO     | ai.yolo_detector | YOLO initialized | model=yolov8n.pt
2026-04-20T14:43:59 | INFO     | ai.audio_detector | AudioDetector initialized in STUB mode (No HF API Key).
2026-04-20T14:43:59 | INFO     | guardia | Initialising Guardia AI backend…
2026-04-20T14:43:59 | INFO     | guardia | Database ready | threshold=5 | interval=30 frames
2026-04-20T14:43:59 | INFO     | guardia | ✅ AI video stream background task started.
2026-04-20T14:43:59 | INFO     | guardia | Guardia AI running — http://0.0.0.0:8000/docs
2026-04-20T14:43:59 | INFO     | ai.video_stream | VideoStreamProcessor starting…
2026-04-20T14:44:02 | INFO     | ai.video_stream | Camera connected (source=0). Live stream active.
2026-04-20T14:44:02 | INFO     | websocket.manager | WebSocket connected — total clients: 1
2026-04-20T14:44:05 | INFO     | websocket.manager | WebSocket connected — total clients: 2
2026-04-20T14:44:06 | INFO     | websocket.manager | WebSocket connected — total clients: 3
2026-04-20T14:44:07 | INFO     | ai.gemini_vision | Gemini fallback used (reason=no_api_key): cls=unauthorized_access sev=6 conf=0.50
2026-04-20T14:44:07 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=unauthorized_access sev=6 alert=True
2026-04-20T14:44:13 | INFO     | ai.gemini_vision | Gemini fallback used (reason=no_api_key): cls=normal_activity sev=2 conf=0.75
2026-04-20T14:44:13 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=suspicious_loitering sev=3 alert=False
2026-04-20T14:44:20 | INFO     | ai.gemini_vision | Gemini fallback used (reason=no_api_key): cls=normal_activity sev=2 conf=0.75
2026-04-20T14:44:20 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=suspicious_loitering sev=4 alert=False
2026-04-20T14:44:25 | INFO     | ai.gemini_vision | Gemini fallback used (reason=no_api_key): cls=normal_activity sev=2 conf=0.75
2026-04-20T14:44:25 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=suspicious_loitering sev=3 alert=False
2026-04-20T14:44:29 | INFO     | demo.scenarios | Demo scenario 'loitering' started for camera CAM_001.
2026-04-20T14:44:29 | INFO     | demo.scenarios | Demo step 1/3: cls=suspicious_loitering sev=4
2026-04-20T14:44:29 | INFO     | ai.gemini_vision | Gemini fallback used (reason=no_api_key): cls=normal_activity sev=2 conf=0.75
2026-04-20T14:44:29 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=suspicious_loitering sev=3 alert=False
2026-04-20T14:44:37 | INFO     | ai.gemini_vision | Gemini fallback used (reason=no_api_key): cls=normal_activity sev=1 conf=0.90
2026-04-20T14:44:37 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=suspicious_loitering sev=3 alert=False
2026-04-20T14:44:39 | INFO     | demo.scenarios | Demo step 2/3: cls=suspicious_loitering sev=5
2026-04-20T14:44:49 | INFO     | demo.scenarios | Demo step 3/3: cls=suspicious_loitering sev=6
2026-04-20T14:44:49 | INFO     | demo.scenarios | Demo scenario 'loitering' completed.
2026-04-20T14:45:10 | INFO     | ai.gemini_vision | Gemini fallback used (reason=no_api_key): cls=normal_activity sev=1 conf=0.90
2026-04-20T14:45:10 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=normal_activity sev=2 alert=False
2026-04-20T14:45:14 | INFO     | ai.gemini_vision | Gemini fallback used (reason=no_api_key): cls=normal_activity sev=2 conf=0.75
2026-04-20T14:45:14 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=suspicious_loitering sev=4 alert=False
2026-04-20T14:45:30 | INFO     | ai.gemini_vision | Gemini fallback used (reason=no_api_key): cls=suspicious_loitering sev=4 conf=0.55
2026-04-20T14:45:30 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=suspicious_loitering sev=4 alert=False
2026-04-20T14:45:34 | INFO     | ai.gemini_vision | Gemini fallback used (reason=no_api_key): cls=normal_activity sev=2 conf=0.75
2026-04-20T14:45:34 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=suspicious_loitering sev=3 alert=False
2026-04-20T14:45:39 | INFO     | ai.gemini_vision | Gemini fallback used (reason=no_api_key): cls=normal_activity sev=1 conf=0.90
2026-04-20T14:45:39 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=suspicious_loitering sev=3 alert=False
2026-04-20T14:45:43 | INFO     | ai.gemini_vision | Gemini fallback used (reason=no_api_key): cls=normal_activity sev=2 conf=0.75
2026-04-20T14:45:43 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=normal_activity sev=2 alert=False
2026-04-20T14:45:46 | INFO     | demo.scenarios | Demo scenario 'loitering' started for camera CAM_001.
2026-04-20T14:45:46 | INFO     | demo.scenarios | Demo step 1/3: cls=suspicious_loitering sev=4
2026-04-20T14:45:58 | INFO     | root | Logging configured — level=INFO, log_dir=./logs
2026-04-20T14:46:01 | INFO     | ai.gemini_vision | Gemini Vision initialised — model=gemini-1.5-flash sdk=legacy
2026-04-20T14:46:01 | INFO     | ai.groq_fusion | Groq fusion initialised — model=llama3-8b-8192
2026-04-20T14:46:01 | INFO     | ai.motion_detector | MotionDetector initialised | min_contour_area=500, blur_kernel=21, threshold=25
2026-04-20T14:46:08 | INFO     | ai.yolo_detector | YOLO initialized | model=yolov8n.pt
2026-04-20T14:46:08 | INFO     | ai.audio_detector | AudioDetector initialized with HuggingFace Inference API.
2026-04-20T14:46:08 | INFO     | guardia | Initialising Guardia AI backend…
2026-04-20T14:46:08 | INFO     | guardia | Database ready | threshold=5 | interval=30 frames
2026-04-20T14:46:08 | INFO     | guardia | ✅ AI video stream background task started.
2026-04-20T14:46:08 | INFO     | guardia | Guardia AI running — http://0.0.0.0:8000/docs
2026-04-20T14:46:08 | INFO     | ai.video_stream | VideoStreamProcessor starting…
2026-04-20T14:46:12 | INFO     | ai.video_stream | Camera connected (source=0). Live stream active.
2026-04-20T14:46:13 | INFO     | websocket.manager | WebSocket connected — total clients: 1
2026-04-20T14:46:14 | INFO     | websocket.manager | WebSocket connected — total clients: 2
2026-04-20T14:46:16 | INFO     | websocket.manager | WebSocket connected — total clients: 3
2026-04-20T14:46:18 | ERROR    | ai.gemini_vision | Gemini API call failed [cam=CAM_001]: 400 API key not valid. Please pass a valid API key. [reason: "API_KEY_INVALID"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
, locale: "en-US"
message: "API key not valid. Please pass a valid API key."
]
2026-04-20T14:46:18 | INFO     | ai.gemini_vision | Gemini fallback used (reason=400 API key not valid. Please pass a valid API key. [reason: "API_KEY_INVALID"
d): cls=normal_activity sev=1 conf=0.90
2026-04-20T14:46:19 | ERROR    | ai.groq_fusion | Groq fusion failed [cam=CAM_001]: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-20T14:46:19 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=normal_activity sev=2 alert=False
2026-04-20T14:46:26 | ERROR    | ai.gemini_vision | Gemini API call failed [cam=CAM_001]: 400 API key not valid. Please pass a valid API key. [reason: "API_KEY_INVALID"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
, locale: "en-US"
message: "API key not valid. Please pass a valid API key."
]
2026-04-20T14:46:26 | INFO     | ai.gemini_vision | Gemini fallback used (reason=400 API key not valid. Please pass a valid API key. [reason: "API_KEY_INVALID"
d): cls=normal_activity sev=2 conf=0.75
2026-04-20T14:46:26 | ERROR    | ai.groq_fusion | Groq fusion failed [cam=CAM_001]: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-20T14:46:26 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=suspicious_loitering sev=3 alert=False
2026-04-20T14:46:31 | ERROR    | ai.gemini_vision | Gemini API call failed [cam=CAM_001]: 400 API key not valid. Please pass a valid API key. [reason: "API_KEY_INVALID"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
, locale: "en-US"
message: "API key not valid. Please pass a valid API key."
]
2026-04-20T14:46:31 | INFO     | ai.gemini_vision | Gemini fallback used (reason=400 API key not valid. Please pass a valid API key. [reason: "API_KEY_INVALID"
d): cls=suspicious_loitering sev=4 conf=0.55
2026-04-20T14:46:32 | ERROR    | ai.audio_detector | HuggingFace Audio API error: 404 Client Error: Not Found for url: https://api-inference.huggingface.co/models/MIT/ast-finetuned-audioset-10-10-0.4593
2026-04-20T14:46:32 | ERROR    | ai.groq_fusion | Groq fusion failed [cam=CAM_001]: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-20T14:46:32 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=suspicious_loitering sev=4 alert=False
2026-04-20T14:46:38 | ERROR    | ai.gemini_vision | Gemini API call failed [cam=CAM_001]: 400 API key not valid. Please pass a valid API key. [reason: "API_KEY_INVALID"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
, locale: "en-US"
message: "API key not valid. Please pass a valid API key."
]
2026-04-20T14:46:38 | INFO     | ai.gemini_vision | Gemini fallback used (reason=400 API key not valid. Please pass a valid API key. [reason: "API_KEY_INVALID"
d): cls=normal_activity sev=1 conf=0.90
2026-04-20T14:46:38 | ERROR    | ai.groq_fusion | Groq fusion failed [cam=CAM_001]: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-20T14:46:38 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=suspicious_loitering sev=3 alert=False
2026-04-20T14:46:44 | INFO     | websocket.manager | WebSocket disconnected — total clients: 2
2026-04-20T14:46:44 | INFO     | guardia | WebSocket client disconnected.
2026-04-20T14:46:44 | INFO     | websocket.manager | WebSocket disconnected — total clients: 1
2026-04-20T14:46:44 | INFO     | guardia | WebSocket client disconnected.
2026-04-20T14:46:44 | INFO     | websocket.manager | WebSocket disconnected — total clients: 0
2026-04-20T14:46:44 | INFO     | guardia | WebSocket client disconnected.
2026-04-20T14:46:44 | INFO     | guardia | Guardia AI shutting down…
2026-04-20T14:46:44 | INFO     | ai.video_stream | Camera released.
2026-04-20T14:46:44 | INFO     | guardia | Guardia AI stopped cleanly.
2026-04-20T14:46:47 | INFO     | root | Logging configured — level=INFO, log_dir=./logs
2026-04-20T14:46:48 | INFO     | ai.gemini_vision | Gemini Vision initialised — model=gemini-1.5-flash sdk=legacy
2026-04-20T14:46:49 | INFO     | ai.groq_fusion | Groq fusion initialised — model=llama3-8b-8192
2026-04-20T14:46:49 | INFO     | ai.motion_detector | MotionDetector initialised | min_contour_area=500, blur_kernel=21, threshold=25
2026-04-20T14:46:51 | INFO     | ai.yolo_detector | YOLO initialized | model=yolov8n.pt
2026-04-20T14:46:51 | INFO     | ai.audio_detector | AudioDetector initialized with HuggingFace Inference API.
2026-04-20T14:46:52 | INFO     | guardia | Initialising Guardia AI backend…
2026-04-20T14:46:52 | INFO     | guardia | Database ready | threshold=5 | interval=30 frames
2026-04-20T14:46:52 | INFO     | guardia | ✅ AI video stream background task started.
2026-04-20T14:46:52 | INFO     | guardia | Guardia AI running — http://0.0.0.0:8000/docs
2026-04-20T14:46:52 | INFO     | ai.video_stream | VideoStreamProcessor starting…
2026-04-20T14:47:29 | INFO     | root | Logging configured — level=INFO, log_dir=./logs
2026-04-20T14:47:30 | INFO     | ai.gemini_vision | Gemini Vision initialised — model=gemini-1.5-flash sdk=legacy
2026-04-20T14:47:30 | INFO     | ai.groq_fusion | Groq fusion initialised — model=llama3-8b-8192
2026-04-20T14:47:30 | INFO     | ai.motion_detector | MotionDetector initialised | min_contour_area=500, blur_kernel=21, threshold=25
2026-04-20T14:47:33 | INFO     | ai.yolo_detector | YOLO initialized | model=yolov8n.pt
2026-04-20T14:47:33 | INFO     | ai.audio_detector | AudioDetector initialized with HuggingFace Inference API.
2026-04-20T14:47:33 | INFO     | guardia | Initialising Guardia AI backend…
2026-04-20T14:47:33 | INFO     | guardia | Database ready | threshold=5 | interval=30 frames
2026-04-20T14:47:33 | INFO     | guardia | ✅ AI video stream background task started.
2026-04-20T14:47:33 | INFO     | guardia | Guardia AI running — http://0.0.0.0:8000/docs
2026-04-20T14:47:33 | INFO     | ai.video_stream | VideoStreamProcessor starting…
2026-04-20T14:47:36 | INFO     | ai.video_stream | Camera connected (source=0). Live stream active.
2026-04-20T14:47:36 | INFO     | websocket.manager | WebSocket connected — total clients: 1
2026-04-20T14:47:36 | INFO     | websocket.manager | WebSocket connected — total clients: 2
2026-04-20T14:47:38 | INFO     | websocket.manager | WebSocket connected — total clients: 3
2026-04-20T14:47:46 | INFO     | websocket.manager | WebSocket disconnected — total clients: 2
2026-04-20T14:47:46 | INFO     | guardia | WebSocket client disconnected.
2026-04-20T14:47:46 | INFO     | websocket.manager | WebSocket connected — total clients: 3
2026-04-20T14:47:49 | INFO     | websocket.manager | WebSocket disconnected — total clients: 2
2026-04-20T14:47:49 | INFO     | guardia | WebSocket client disconnected.
2026-04-20T14:47:49 | INFO     | websocket.manager | WebSocket connected — total clients: 3
2026-04-20T14:48:05 | INFO     | demo.scenarios | Demo scenario 'loitering' started for camera CAM_001.
2026-04-20T14:48:05 | INFO     | demo.scenarios | Demo step 1/3: cls=suspicious_loitering sev=4
2026-04-20T14:48:09 | INFO     | websocket.manager | WebSocket disconnected — total clients: 2
2026-04-20T14:48:09 | INFO     | guardia | WebSocket client disconnected.
2026-04-20T14:48:09 | INFO     | websocket.manager | WebSocket connected — total clients: 3
2026-04-20T14:48:10 | INFO     | websocket.manager | WebSocket disconnected — total clients: 2
2026-04-20T14:48:10 | INFO     | guardia | WebSocket client disconnected.
2026-04-20T14:48:11 | INFO     | websocket.manager | WebSocket connected — total clients: 3
2026-04-20T14:48:15 | INFO     | demo.scenarios | Demo step 2/3: cls=suspicious_loitering sev=5
2026-04-20T14:48:25 | INFO     | demo.scenarios | Demo step 3/3: cls=suspicious_loitering sev=6
2026-04-20T14:48:25 | INFO     | demo.scenarios | Demo scenario 'loitering' completed.
2026-04-20T14:48:48 | WARNING  | ai.gemini_vision | Gemini API error. Attempting key rotation...
2026-04-20T14:48:48 | INFO     | ai.utils | Rotated to next API key (Index 1).
2026-04-20T14:48:48 | INFO     | ai.gemini_vision | Gemini Vision initialised — model=gemini-1.5-flash sdk=legacy
2026-04-20T14:48:49 | ERROR    | ai.gemini_vision | Retry with rotated Gemini key failed: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.
2026-04-20T14:48:49 | ERROR    | ai.gemini_vision | Gemini API call failed [cam=CAM_001]: 400 API key not valid. Please pass a valid API key. [reason: "API_KEY_INVALID"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
, locale: "en-US"
message: "API key not valid. Please pass a valid API key."
]
2026-04-20T14:48:49 | INFO     | ai.gemini_vision | Gemini fallback used (reason=400 API key not valid. Please pass a valid API key. [reason: "API_KEY_INVALID"
d): cls=normal_activity sev=1 conf=0.90
2026-04-20T14:48:49 | ERROR    | ai.groq_fusion | Groq fusion failed [cam=CAM_001]: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-20T14:48:49 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=suspicious_loitering sev=3 alert=False
2026-04-20T14:49:11 | ERROR    | ai.gemini_vision | Gemini API call failed [cam=CAM_001]: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.
2026-04-20T14:49:11 | INFO     | ai.gemini_vision | Gemini fallback used (reason=404 models/gemini-1.5-flash is not found for API version v1beta, or is not suppo): cls=normal_activity sev=1 conf=0.90
2026-04-20T14:49:11 | ERROR    | ai.groq_fusion | Groq fusion failed [cam=CAM_001]: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-20T14:49:11 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=suspicious_loitering sev=3 alert=False
2026-04-20T14:49:16 | ERROR    | ai.gemini_vision | Gemini API call failed [cam=CAM_001]: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.
2026-04-20T14:49:16 | INFO     | ai.gemini_vision | Gemini fallback used (reason=404 models/gemini-1.5-flash is not found for API version v1beta, or is not suppo): cls=normal_activity sev=1 conf=0.90
2026-04-20T14:49:16 | ERROR    | ai.groq_fusion | Groq fusion failed [cam=CAM_001]: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-20T14:49:16 | INFO     | ai.pipeline | Pipeline result [cam=CAM_001]: cls=suspicious_loitering sev=3 alert=False
2026-04-20T14:49:20 | ERROR    | ai.gemini_vision | Gemini API call failed [cam=CAM_001]: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.
